name,Buy Price,Unlock Time,Buy Market,Sell Price,Sell Market,Profit,Relative Profit,Time Efficiency
★ Sport Gloves | Omega (Factory New),,0,Skinport,24375.0,Buff,,,
★ Sport Gloves | Pandora's Box (Factory New),,0,Skinport,289465.8,Buff,,,
★ Sport Gloves | Pandora's Box (Minimal Wear),,0,Skinport,62074.35,Buff,,,
★ Sport Gloves | Slingshot (Factory New),,0,Skinport,53135.0625,Buff,,,
★ Sport Gloves | Superconductor (Factory New),,0,Skinport,95550.0,Buff,,,
★ Sport Gloves | Vice (Factory New),,0,Skinport,117000.0,Buff,,,
SSG 08 | Death Strike (Well-Worn),,0,Skinport,2533.0499999999997,Buff,,,
SSG 08 | Detour (Well-Worn),,0,Skinport,47.53125,Buff,,,
SSG 08 | Lichen Dashed (Factory New),,0,Skinport,119.9055,Buff,,,
SSG 08 | Mayan Dreams (Well-Worn),,0,Skinport,78.0,Buff,,,
SSG 08 | Orange Filigree (Battle-Scarred),,0,Skinport,153.54299999999998,Buff,,,
SSG 08 | Orange Filigree (Field-Tested),,0,Skinport,143.325,Buff,,,
SSG 08 | Orange Filigree (Minimal Wear),,0,Skinport,138.84,Buff,,,
SSG 08 | Prey (Battle-Scarred),,0,Skinport,1.92075,Buff,,,
SSG 08 | Red Stone (Well-Worn),,0,Skinport,28.86,Buff,,,
SSG 08 | Sand Dune (Factory New),,0,Skinport,1061.6580000000001,Buff,,,
SSG 08 | Sand Dune (Field-Tested),,0,Skinport,14.5275,Buff,,,
SSG 08 | Sand Dune (Well-Worn),,0,Skinport,21.7425,Buff,,,
SSG 08 | Sea Calico (Field-Tested),,0,Skinport,1547.8125,Buff,,,
SSG 08 | Threat Detected (Battle-Scarred),,0,Skinport,100.425,Buff,,,
SSG 08 | Threat Detected (Well-Worn),,0,Skinport,110.175,Buff,,,
SSG 08 | Tropical Storm (Battle-Scarred),,0,Skinport,42.802499999999995,Buff,,,
SSG 08 | Tropical Storm (Factory New),,0,Skinport,324.99674999999996,Buff,,,
SSG 08 | Tropical Storm (Well-Worn),,0,Skinport,378.78749999999997,Buff,,,
StatTrak™ AK-47 | Jaguar (Factory New),,0,Skinport,3114.6375,Buff,,,
StatTrak™ AK-47 | Wasteland Rebel (Factory New),,0,Skinport,6532.5,Buff,,,
StatTrak™ AK-47 | Wasteland Rebel (Well-Worn),,0,Skinport,713.115,Buff,,,
StatTrak™ AWP | Lightning Strike (Minimal Wear),,0,Skinport,5362.5,Buff,,,
StatTrak™ AWP | Redline (Well-Worn),,0,Skinport,779.99025,Buff,,,
★ StatTrak™ Bayonet | Autotronic (Well-Worn),,0,Skinport,2827.5,Buff,,,
★ StatTrak™ Bayonet | Boreal Forest (Battle-Scarred),,0,Skinport,1267.5,Buff,,,
★ StatTrak™ Bayonet | Boreal Forest (Field-Tested),,0,Skinport,1145.625,Buff,,,
★ StatTrak™ Bayonet | Boreal Forest (Minimal Wear),,0,Skinport,1881.75,Buff,,,
★ StatTrak™ Bayonet | Boreal Forest (Well-Worn),,0,Skinport,1266.5249999999999,Buff,,,
★ StatTrak™ Bayonet | Bright Water (Battle-Scarred),,0,Skinport,1603.875,Buff,,,
★ StatTrak™ Bayonet | Bright Water (Well-Worn),,0,Skinport,1755.0,Buff,,,
★ StatTrak™ Bayonet | Case Hardened (Battle-Scarred),,0,Skinport,2437.49025,Buff,,,
★ StatTrak™ Bayonet | Damascus Steel (Battle-Scarred),,0,Skinport,1833.0,Buff,,,
★ StatTrak™ Bayonet | Damascus Steel (Factory New),,0,Skinport,2583.2625,Buff,,,
★ StatTrak™ Bayonet | Damascus Steel (Minimal Wear),,0,Skinport,2122.575,Buff,,,
★ StatTrak™ Bayonet | Damascus Steel (Well-Worn),,0,Skinport,1667.25,Buff,,,
★ StatTrak™ Bayonet | Fade (Minimal Wear),,0,Skinport,5416.66125,Buff,,,
★ StatTrak™ Bayonet | Forest DDPAT (Battle-Scarred),,0,Skinport,1214.3625,Buff,,,
★ StatTrak™ Bayonet | Forest DDPAT (Minimal Wear),,0,Skinport,1560.0,Buff,,,
★ StatTrak™ Bayonet | Freehand (Battle-Scarred),,0,Skinport,2145.0,Buff,,,
★ StatTrak™ Bayonet | Night (Battle-Scarred),,0,Skinport,1217.7749999999999,Buff,,,
★ StatTrak™ Bayonet | Night (Well-Worn),,0,Skinport,1803.75,Buff,,,
★ StatTrak™ Bayonet | Rust Coat (Well-Worn),,0,Skinport,2632.0125,Buff,,,
★ StatTrak™ Bayonet | Safari Mesh (Battle-Scarred),,0,Skinport,1083.225,Buff,,,
★ StatTrak™ Bayonet | Safari Mesh (Minimal Wear),,0,Skinport,1291.875,Buff,,,
★ StatTrak™ Bayonet | Scorched (Battle-Scarred),,0,Skinport,1170.0,Buff,,,
★ StatTrak™ Bayonet | Scorched (Well-Worn),,0,Skinport,1429.35,Buff,,,
★ StatTrak™ Bayonet | Slaughter (Field-Tested),,0,Skinport,2827.0125,Buff,,,
★ StatTrak™ Bayonet | Stained (Factory New),,0,Skinport,2905.5,Buff,,,
★ StatTrak™ Bayonet | Tiger Tooth (Minimal Wear),,0,Skinport,3510.0,Buff,,,
★ StatTrak™ Bayonet | Ultraviolet (Well-Worn),,0,Skinport,1550.25,Buff,,,
★ StatTrak™ Bayonet | Urban Masked (Battle-Scarred),,0,Skinport,1187.55,Buff,,,
★ StatTrak™ Bayonet | Urban Masked (Field-Tested),,0,Skinport,1187.55,Buff,,,
★ StatTrak™ Bayonet | Urban Masked (Minimal Wear),,0,Skinport,1598.0249999999999,Buff,,,
★ StatTrak™ Bowie Knife | Autotronic (Battle-Scarred),,0,Skinport,1170.0,Buff,,,
★ StatTrak™ Bowie Knife | Autotronic (Factory New),,0,Skinport,2545.2374999999997,Buff,,,
★ StatTrak™ Bowie Knife | Autotronic (Well-Worn),,0,Skinport,1116.375,Buff,,,
★ StatTrak™ Bowie Knife | Blue Steel (Battle-Scarred),,0,Skinport,146250.0,Buff,,,
★ StatTrak™ Bowie Knife | Blue Steel (Factory New),,0,Skinport,4387.5,Buff,,,
★ StatTrak™ Bowie Knife | Blue Steel (Minimal Wear),,0,Skinport,1364.0249999999999,Buff,,,
★ StatTrak™ Bowie Knife | Boreal Forest (Minimal Wear),,0,Skinport,1069.575,Buff,,,
★ StatTrak™ Bowie Knife | Boreal Forest (Well-Worn),,0,Skinport,946.61775,Buff,,,
★ StatTrak™ Bowie Knife | Bright Water (Well-Worn),,0,Skinport,744.9,Buff,,,
★ StatTrak™ Bowie Knife | Case Hardened (Minimal Wear),,0,Skinport,2047.5,Buff,,,
★ StatTrak™ Bowie Knife | Case Hardened (Well-Worn),,0,Skinport,1413.75,Buff,,,
★ StatTrak™ Bowie Knife | Damascus Steel (Battle-Scarred),,0,Skinport,1083.225,Buff,,,
★ StatTrak™ Bowie Knife | Damascus Steel (Field-Tested),,0,Skinport,1039.35,Buff,,,
★ StatTrak™ Bowie Knife | Fade (Minimal Wear),,0,Skinport,6499.349999999999,Buff,,,
★ StatTrak™ Bowie Knife | Forest DDPAT (Battle-Scarred),,0,Skinport,711.75,Buff,,,
★ StatTrak™ Bowie Knife | Forest DDPAT (Field-Tested),,0,Skinport,731.25,Buff,,,
★ StatTrak™ Bowie Knife | Forest DDPAT (Minimal Wear),,0,Skinport,1069.0874999999999,Buff,,,
★ StatTrak™ Bowie Knife | Freehand (Field-Tested),,0,Skinport,961.1355,Buff,,,
★ StatTrak™ Bowie Knife | Freehand (Well-Worn),,0,Skinport,892.125,Buff,,,
★ StatTrak™ Bowie Knife | Gamma Doppler (Minimal Wear),,0,Skinport,2847.0,Buff,,,
★ StatTrak™ Bowie Knife | Lore (Factory New),,0,Skinport,3510.0,Buff,,,
★ StatTrak™ Bowie Knife | Marble Fade (Minimal Wear),,0,Skinport,6463.8015,Buff,,,
★ StatTrak™ Bowie Knife | Night (Minimal Wear),,0,Skinport,2144.5125,Buff,,,
★ StatTrak™ Bowie Knife | Rust Coat (Well-Worn),,0,Skinport,974.99025,Buff,,,
★ StatTrak™ Bowie Knife | Safari Mesh (Field-Tested),,0,Skinport,633.2624999999999,Buff,,,
★ StatTrak™ Bowie Knife | Safari Mesh (Minimal Wear),,0,Skinport,897.0,Buff,,,
★ StatTrak™ Bowie Knife | Safari Mesh (Well-Worn),,0,Skinport,624.0,Buff,,,
★ StatTrak™ Bowie Knife | Scorched (Battle-Scarred),,0,Skinport,638.1374999999999,Buff,,,
★ StatTrak™ Bowie Knife | Scorched (Well-Worn),,0,Skinport,632.775,Buff,,,
★ StatTrak™ Bowie Knife | Slaughter (Field-Tested),,0,Skinport,1872.0,Buff,,,
★ StatTrak™ Bowie Knife | Slaughter (Minimal Wear),,0,Skinport,2222.0054999999998,Buff,,,
★ StatTrak™ Bowie Knife | Stained (Minimal Wear),,0,Skinport,1365.0,Buff,,,
★ StatTrak™ Bowie Knife | Ultraviolet (Battle-Scarred),,0,Skinport,614.25,Buff,,,
★ StatTrak™ Bowie Knife | Ultraviolet (Factory New),,0,Skinport,4046.25,Buff,,,
★ StatTrak™ Bowie Knife | Ultraviolet (Minimal Wear),,0,Skinport,1130.5125,Buff,,,
★ StatTrak™ Bowie Knife | Urban Masked (Field-Tested),,0,Skinport,702.0,Buff,,,
★ StatTrak™ Bowie Knife | Urban Masked (Minimal Wear),,0,Skinport,886.275,Buff,,,
★ StatTrak™ Butterfly Knife | Autotronic (Factory New),,0,Skinport,13837.6875,Buff,,,
★ StatTrak™ Butterfly Knife | Autotronic (Well-Worn),,0,Skinport,6776.25,Buff,,,
★ StatTrak™ Butterfly Knife | Black Laminate (Factory New),,0,Skinport,8433.75,Buff,,,
★ StatTrak™ Butterfly Knife | Black Laminate (Field-Tested),,0,Skinport,5167.0125,Buff,,,
★ StatTrak™ Butterfly Knife | Blue Steel (Battle-Scarred),,0,Skinport,5165.55,Buff,,,
★ StatTrak™ Butterfly Knife | Blue Steel (Minimal Wear),,0,Skinport,5800.7625,Buff,,,
★ StatTrak™ Butterfly Knife | Blue Steel (Well-Worn),,0,Skinport,4865.25,Buff,,,
★ StatTrak™ Butterfly Knife | Boreal Forest (Minimal Wear),,0,Skinport,3985.3125,Buff,,,
★ StatTrak™ Butterfly Knife | Boreal Forest (Well-Worn),,0,Skinport,3305.25,Buff,,,
★ StatTrak™ Butterfly Knife | Bright Water (Battle-Scarred),,0,Skinport,4387.5,Buff,,,
★ StatTrak™ Butterfly Knife | Bright Water (Field-Tested),,0,Skinport,4753.125,Buff,,,
★ StatTrak™ Butterfly Knife | Bright Water (Well-Worn),,0,Skinport,4938.8625,Buff,,,
★ StatTrak™ Butterfly Knife | Case Hardened (Battle-Scarred),,0,Skinport,4923.75,Buff,,,
★ StatTrak™ Butterfly Knife | Case Hardened (Factory New),,0,Skinport,11700.0,Buff,,,
★ StatTrak™ Butterfly Knife | Case Hardened (Minimal Wear),,0,Skinport,6476.925,Buff,,,
★ StatTrak™ Butterfly Knife | Crimson Web (Battle-Scarred),,0,Skinport,4190.55,Buff,,,
★ StatTrak™ Butterfly Knife | Crimson Web (Minimal Wear),,0,Skinport,9457.5,Buff,,,
★ StatTrak™ Butterfly Knife | Crimson Web (Well-Worn),,0,Skinport,5263.537499999999,Buff,,,
★ StatTrak™ Butterfly Knife | Damascus Steel (Battle-Scarred),,0,Skinport,5147.902499999999,Buff,,,
★ StatTrak™ Butterfly Knife | Damascus Steel (Well-Worn),,0,Skinport,5011.5,Buff,,,
★ StatTrak™ Butterfly Knife | Doppler (Minimal Wear),,0,Skinport,11919.375,Buff,,,
★ StatTrak™ Butterfly Knife | Fade (Minimal Wear),,0,Skinport,18524.024999999998,Buff,,,
★ StatTrak™ Butterfly Knife | Forest DDPAT (Battle-Scarred),,0,Skinport,3217.5,Buff,,,
★ StatTrak™ Butterfly Knife | Forest DDPAT (Minimal Wear),,0,Skinport,3628.95,Buff,,,
★ StatTrak™ Butterfly Knife | Forest DDPAT (Well-Worn),,0,Skinport,3249.0412499999998,Buff,,,
★ StatTrak™ Butterfly Knife | Freehand (Battle-Scarred),,0,Skinport,4873.537499999999,Buff,,,
★ StatTrak™ Butterfly Knife | Freehand (Well-Worn),,0,Skinport,4485.0,Buff,,,
★ StatTrak™ Butterfly Knife | Gamma Doppler (Minimal Wear),,0,Skinport,14136.525,Buff,,,
★ StatTrak™ Butterfly Knife | Lore (Battle-Scarred),,0,Skinport,5065.125,Buff,,,
★ StatTrak™ Butterfly Knife | Lore (Factory New),,0,Skinport,162499.35,Buff,,,
★ StatTrak™ Butterfly Knife | Lore (Minimal Wear),,0,Skinport,13767.0,Buff,,,
★ StatTrak™ Butterfly Knife | Lore (Well-Worn),,0,Skinport,5703.75,Buff,,,
★ StatTrak™ Butterfly Knife | Marble Fade (Minimal Wear),,0,Skinport,12512.175,Buff,,,
★ StatTrak™ Butterfly Knife | Night (Battle-Scarred),,0,Skinport,3705.0,Buff,,,
★ StatTrak™ Butterfly Knife | Night (Factory New),,0,Skinport,26909.024999999998,Buff,,,
★ StatTrak™ Butterfly Knife | Rust Coat (Well-Worn),,0,Skinport,4436.25,Buff,,,
★ StatTrak™ Butterfly Knife | Safari Mesh (Battle-Scarred),,0,Skinport,3168.75,Buff,,,
★ StatTrak™ Butterfly Knife | Safari Mesh (Factory New),,0,Skinport,5524.349999999999,Buff,,,
★ StatTrak™ Butterfly Knife | Safari Mesh (Field-Tested),,0,Skinport,3178.5,Buff,,,
★ StatTrak™ Butterfly Knife | Scorched (Battle-Scarred),,0,Skinport,3168.75,Buff,,,
★ StatTrak™ Butterfly Knife | Scorched (Well-Worn),,0,Skinport,3168.75,Buff,,,
★ StatTrak™ Butterfly Knife | Slaughter (Field-Tested),,0,Skinport,6922.5,Buff,,,
★ StatTrak™ Butterfly Knife | Stained (Battle-Scarred),,0,Skinport,3790.7999999999997,Buff,,,
★ StatTrak™ Butterfly Knife | Stained (Factory New),,0,Skinport,6240.0,Buff,,,
★ StatTrak™ Butterfly Knife | Stained (Field-Tested),,0,Skinport,4250.025,Buff,,,
★ StatTrak™ Butterfly Knife | Tiger Tooth (Minimal Wear),,0,Skinport,10724.512499999999,Buff,,,
★ StatTrak™ Butterfly Knife | Ultraviolet (Battle-Scarred),,0,Skinport,3584.1,Buff,,,
★ StatTrak™ Butterfly Knife | Ultraviolet (Field-Tested),,0,Skinport,4309.5,Buff,,,
★ StatTrak™ Butterfly Knife | Ultraviolet (Minimal Wear),,0,Skinport,6499.349999999999,Buff,,,
★ StatTrak™ Butterfly Knife | Ultraviolet (Well-Worn),,0,Skinport,4046.25,Buff,,,
★ StatTrak™ Butterfly Knife | Urban Masked (Battle-Scarred),,0,Skinport,3266.25,Buff,,,
★ StatTrak™ Butterfly Knife | Urban Masked (Well-Worn),,0,Skinport,3217.5,Buff,,,
★ StatTrak™ Classic Knife | Blue Steel (Battle-Scarred),,0,Skinport,1267.0125,Buff,,,
★ StatTrak™ Classic Knife | Blue Steel (Minimal Wear),,0,Skinport,1218.75,Buff,,,
★ StatTrak™ Classic Knife | Blue Steel (Well-Worn),,0,Skinport,1168.05,Buff,,,
★ StatTrak™ Classic Knife | Boreal Forest (Battle-Scarred),,0,Skinport,779.99025,Buff,,,
★ StatTrak™ Classic Knife | Boreal Forest (Field-Tested),,0,Skinport,681.525,Buff,,,
★ StatTrak™ Classic Knife | Boreal Forest (Well-Worn),,0,Skinport,729.3,Buff,,,
★ StatTrak™ Classic Knife | Case Hardened (Well-Worn),,0,Skinport,1418.1375,Buff,,,
★ StatTrak™ Classic Knife | Crimson Web (Battle-Scarred),,0,Skinport,1520.5125,Buff,,,
★ StatTrak™ Classic Knife | Fade (Minimal Wear),,0,Skinport,4192.5,Buff,,,
★ StatTrak™ Classic Knife | Forest DDPAT (Battle-Scarred),,0,Skinport,702.0,Buff,,,
★ StatTrak™ Classic Knife | Forest DDPAT (Minimal Wear),,0,Skinport,877.0124999999999,Buff,,,
★ StatTrak™ Classic Knife | Forest DDPAT (Well-Worn),,0,Skinport,974.025,Buff,,,
★ StatTrak™ Classic Knife | Night Stripe (Battle-Scarred),,0,Skinport,1003.6650000000001,Buff,,,
★ StatTrak™ Classic Knife | Night Stripe (Minimal Wear),,0,Skinport,993.0375,Buff,,,
★ StatTrak™ Classic Knife | Safari Mesh (Field-Tested),,0,Skinport,652.2555,Buff,,,
★ StatTrak™ Classic Knife | Safari Mesh (Minimal Wear),,0,Skinport,697.125,Buff,,,
★ StatTrak™ Classic Knife | Safari Mesh (Well-Worn),,0,Skinport,736.125,Buff,,,
★ StatTrak™ Classic Knife | Scorched (Battle-Scarred),,0,Skinport,721.0124999999999,Buff,,,
★ StatTrak™ Classic Knife | Scorched (Field-Tested),,0,Skinport,770.14275,Buff,,,
★ StatTrak™ Classic Knife | Scorched (Well-Worn),,0,Skinport,1101.2625,Buff,,,
★ StatTrak™ Classic Knife | Slaughter (Field-Tested),,0,Skinport,1916.85,Buff,,,
★ StatTrak™ Classic Knife | Stained (Battle-Scarred),,0,Skinport,1032.5249999999999,Buff,,,
★ StatTrak™ Classic Knife | Stained (Factory New),,0,Skinport,2145.0,Buff,,,
★ StatTrak™ Classic Knife | Stained (Well-Worn),,0,Skinport,984.75,Buff,,,
★ StatTrak™ Classic Knife | Urban Masked (Battle-Scarred),,0,Skinport,707.85,Buff,,,
★ StatTrak™ Classic Knife | Urban Masked (Field-Tested),,0,Skinport,716.625,Buff,,,
★ StatTrak™ Classic Knife | Urban Masked (Minimal Wear),,0,Skinport,842.8874999999999,Buff,,,
★ StatTrak™ Classic Knife | Urban Masked (Well-Worn),,0,Skinport,731.25,Buff,,,
StatTrak™ CZ75-Auto | Poison Dart (Well-Worn),,0,Skinport,32.16525,Buff,,,
StatTrak™ CZ75-Auto | Tread Plate (Field-Tested),,0,Skinport,70.2,Buff,,,
StatTrak™ CZ75-Auto | Xiangliu (Well-Worn),,0,Skinport,90.9285,Buff,,,
StatTrak™ Desert Eagle | Cobalt Disruption (Field-Tested),,0,Skinport,599.61525,Buff,,,
StatTrak™ Desert Eagle | Golden Koi (Minimal Wear),,0,Skinport,1170.0,Buff,,,
StatTrak™ Desert Eagle | Hypnotic (Minimal Wear),,0,Skinport,1208.0249999999999,Buff,,,
StatTrak™ Dual Berettas | Black Limba (Factory New),,0,Skinport,336.375,Buff,,,
StatTrak™ Dual Berettas | Hemoglobin (Field-Tested),,0,Skinport,107.25,Buff,,,
StatTrak™ Dual Berettas | Marina (Well-Worn),,0,Skinport,72.11099999999999,Buff,,,
StatTrak™ Dual Berettas | Panther (Well-Worn),,0,Skinport,26.442,Buff,,,
StatTrak™ Dual Berettas | Urban Shock (Battle-Scarred),,0,Skinport,21.645,Buff,,,
★ StatTrak™ Falchion Knife,,0,Skinport,1046.175,Buff,,,
★ StatTrak™ Falchion Knife | Autotronic (Battle-Scarred),,0,Skinport,1169.01525,Buff,,,
★ StatTrak™ Falchion Knife | Black Laminate (Battle-Scarred),,0,Skinport,745.875,Buff,,,
★ StatTrak™ Falchion Knife | Black Laminate (Field-Tested),,0,Skinport,754.13325,Buff,,,
★ StatTrak™ Falchion Knife | Black Laminate (Well-Worn),,0,Skinport,808.7624999999999,Buff,,,
★ StatTrak™ Falchion Knife | Blue Steel (Battle-Scarred),,0,Skinport,1281.1499999999999,Buff,,,
★ StatTrak™ Falchion Knife | Blue Steel (Well-Worn),,0,Skinport,867.75,Buff,,,
★ StatTrak™ Falchion Knife | Boreal Forest (Battle-Scarred),,0,Skinport,818.5124999999999,Buff,,,
★ StatTrak™ Falchion Knife | Boreal Forest (Minimal Wear),,0,Skinport,1072.5,Buff,,,
★ StatTrak™ Falchion Knife | Boreal Forest (Well-Worn),,0,Skinport,975.0,Buff,,,
★ StatTrak™ Falchion Knife | Crimson Web (Minimal Wear),,0,Skinport,2047.5,Buff,,,
★ StatTrak™ Falchion Knife | Crimson Web (Well-Worn),,0,Skinport,1365.0,Buff,,,
★ StatTrak™ Falchion Knife | Damascus Steel (Battle-Scarred),,0,Skinport,1083.33225,Buff,,,
★ StatTrak™ Falchion Knife | Damascus Steel (Field-Tested),,0,Skinport,945.75,Buff,,,
★ StatTrak™ Falchion Knife | Damascus Steel (Minimal Wear),,0,Skinport,1199.25,Buff,,,
★ StatTrak™ Falchion Knife | Damascus Steel (Well-Worn),,0,Skinport,1170.0,Buff,,,
★ StatTrak™ Falchion Knife | Fade (Minimal Wear),,0,Skinport,2501.85,Buff,,,
★ StatTrak™ Falchion Knife | Forest DDPAT (Battle-Scarred),,0,Skinport,701.3565,Buff,,,
★ StatTrak™ Falchion Knife | Forest DDPAT (Minimal Wear),,0,Skinport,838.5,Buff,,,
★ StatTrak™ Falchion Knife | Freehand (Battle-Scarred),,0,Skinport,865.8,Buff,,,
★ StatTrak™ Falchion Knife | Gamma Doppler (Minimal Wear),,0,Skinport,3509.025,Buff,,,
★ StatTrak™ Falchion Knife | Lore (Battle-Scarred),,0,Skinport,1121.25,Buff,,,
★ StatTrak™ Falchion Knife | Lore (Field-Tested),,0,Skinport,1169.0249999999999,Buff,,,
★ StatTrak™ Falchion Knife | Night (Battle-Scarred),,0,Skinport,823.875,Buff,,,
★ StatTrak™ Falchion Knife | Night (Minimal Wear),,0,Skinport,1462.5,Buff,,,
★ StatTrak™ Falchion Knife | Night (Well-Worn),,0,Skinport,901.875,Buff,,,
★ StatTrak™ Falchion Knife | Rust Coat (Well-Worn),,0,Skinport,974.025,Buff,,,
★ StatTrak™ Falchion Knife | Safari Mesh (Battle-Scarred),,0,Skinport,633.75,Buff,,,
★ StatTrak™ Falchion Knife | Safari Mesh (Minimal Wear),,0,Skinport,682.5,Buff,,,
★ StatTrak™ Falchion Knife | Scorched (Battle-Scarred),,0,Skinport,633.75,Buff,,,
★ StatTrak™ Falchion Knife | Scorched (Field-Tested),,0,Skinport,662.025,Buff,,,
★ StatTrak™ Falchion Knife | Scorched (Well-Worn),,0,Skinport,1170.0,Buff,,,
★ StatTrak™ Falchion Knife | Slaughter (Factory New),,0,Skinport,1901.25,Buff,,,
★ StatTrak™ Falchion Knife | Slaughter (Field-Tested),,0,Skinport,1645.8,Buff,,,
★ StatTrak™ Falchion Knife | Stained (Battle-Scarred),,0,Skinport,975.0,Buff,,,
★ StatTrak™ Falchion Knife | Stained (Field-Tested),,0,Skinport,802.425,Buff,,,
★ StatTrak™ Falchion Knife | Stained (Well-Worn),,0,Skinport,789.75,Buff,,,
★ StatTrak™ Falchion Knife | Ultraviolet (Battle-Scarred),,0,Skinport,769.7624999999999,Buff,,,
★ StatTrak™ Falchion Knife | Ultraviolet (Well-Worn),,0,Skinport,1100.00475,Buff,,,
★ StatTrak™ Falchion Knife | Urban Masked (Battle-Scarred),,0,Skinport,614.25,Buff,,,
★ StatTrak™ Falchion Knife | Urban Masked (Field-Tested),,0,Skinport,672.75,Buff,,,
StatTrak™ FAMAS | Afterimage (Well-Worn),,0,Skinport,129.3825,Buff,,,
StatTrak™ FAMAS | Doomkitty (Field-Tested),,0,Skinport,21.0795,Buff,,,
StatTrak™ FAMAS | Hexane (Well-Worn),,0,Skinport,26.82225,Buff,,,
StatTrak™ FAMAS | Macabre (Well-Worn),,0,Skinport,19.29525,Buff,,,
StatTrak™ Five-SeveN | Hyper Beast (Battle-Scarred),,0,Skinport,470.418,Buff,,,
StatTrak™ Five-SeveN | Hyper Beast (Well-Worn),,0,Skinport,682.5,Buff,,,
StatTrak™ Five-SeveN | Triumvirate (Well-Worn),,0,Skinport,19.43175,Buff,,,
★ StatTrak™ Flip Knife | Autotronic (Factory New),,0,Skinport,3713.76525,Buff,,,
★ StatTrak™ Flip Knife | Black Laminate (Battle-Scarred),,0,Skinport,1101.74025,Buff,,,
★ StatTrak™ Flip Knife | Black Laminate (Factory New),,0,Skinport,1937.8125,Buff,,,
★ StatTrak™ Flip Knife | Blue Steel (Battle-Scarred),,0,Skinport,1365.0,Buff,,,
★ StatTrak™ Flip Knife | Blue Steel (Factory New),,0,Skinport,2437.5,Buff,,,
★ StatTrak™ Flip Knife | Blue Steel (Minimal Wear),,0,Skinport,1311.375,Buff,,,
★ StatTrak™ Flip Knife | Blue Steel (Well-Worn),,0,Skinport,1299.9967499999998,Buff,,,
★ StatTrak™ Flip Knife | Boreal Forest (Battle-Scarred),,0,Skinport,876.51525,Buff,,,
★ StatTrak™ Flip Knife | Boreal Forest (Field-Tested),,0,Skinport,803.4,Buff,,,
★ StatTrak™ Flip Knife | Boreal Forest (Minimal Wear),,0,Skinport,975.0,Buff,,,
★ StatTrak™ Flip Knife | Boreal Forest (Well-Worn),,0,Skinport,838.5,Buff,,,
★ StatTrak™ Flip Knife | Bright Water (Battle-Scarred),,0,Skinport,7582.575,Buff,,,
★ StatTrak™ Flip Knife | Bright Water (Factory New),,0,Skinport,1460.55,Buff,,,
★ StatTrak™ Flip Knife | Bright Water (Field-Tested),,0,Skinport,1160.25,Buff,,,
★ StatTrak™ Flip Knife | Bright Water (Minimal Wear),,0,Skinport,1233.85275,Buff,,,
★ StatTrak™ Flip Knife | Bright Water (Well-Worn),,0,Skinport,1263.1125,Buff,,,
★ StatTrak™ Flip Knife | Case Hardened (Factory New),,0,Skinport,2517.9375,Buff,,,
★ StatTrak™ Flip Knife | Case Hardened (Well-Worn),,0,Skinport,1583.1075,Buff,,,
★ StatTrak™ Flip Knife | Crimson Web (Battle-Scarred),,0,Skinport,1439.5874999999999,Buff,,,
★ StatTrak™ Flip Knife | Crimson Web (Field-Tested),,0,Skinport,1773.0375,Buff,,,
★ StatTrak™ Flip Knife | Crimson Web (Minimal Wear),,0,Skinport,3790.7999999999997,Buff,,,
★ StatTrak™ Flip Knife | Damascus Steel (Battle-Scarred),,0,Skinport,1170.0,Buff,,,
★ StatTrak™ Flip Knife | Damascus Steel (Well-Worn),,0,Skinport,1204.125,Buff,,,
★ StatTrak™ Flip Knife | Doppler (Minimal Wear),,0,Skinport,2989.35,Buff,,,
★ StatTrak™ Flip Knife | Fade (Minimal Wear),,0,Skinport,4278.3,Buff,,,
★ StatTrak™ Flip Knife | Forest DDPAT (Field-Tested),,0,Skinport,804.375,Buff,,,
★ StatTrak™ Flip Knife | Forest DDPAT (Minimal Wear),,0,Skinport,1030.575,Buff,,,
★ StatTrak™ Flip Knife | Forest DDPAT (Well-Worn),,0,Skinport,816.0749999999999,Buff,,,
★ StatTrak™ Flip Knife | Freehand (Battle-Scarred),,0,Skinport,1255.8,Buff,,,
★ StatTrak™ Flip Knife | Freehand (Well-Worn),,0,Skinport,1304.55,Buff,,,
★ StatTrak™ Flip Knife | Lore (Well-Worn),,0,Skinport,1716.0,Buff,,,
★ StatTrak™ Flip Knife | Marble Fade (Minimal Wear),,0,Skinport,2913.2999999999997,Buff,,,
★ StatTrak™ Flip Knife | Night (Battle-Scarred),,0,Skinport,1072.0125,Buff,,,
★ StatTrak™ Flip Knife | Rust Coat (Well-Worn),,0,Skinport,1223.625,Buff,,,
★ StatTrak™ Flip Knife | Safari Mesh (Battle-Scarred),,0,Skinport,975.0,Buff,,,
★ StatTrak™ Flip Knife | Safari Mesh (Field-Tested),,0,Skinport,781.9499999999999,Buff,,,
★ StatTrak™ Flip Knife | Safari Mesh (Minimal Wear),,0,Skinport,925.7624999999999,Buff,,,
★ StatTrak™ Flip Knife | Safari Mesh (Well-Worn),,0,Skinport,828.75,Buff,,,
★ StatTrak™ Flip Knife | Scorched (Battle-Scarred),,0,Skinport,828.75,Buff,,,
★ StatTrak™ Flip Knife | Scorched (Minimal Wear),,0,Skinport,1028.625,Buff,,,
★ StatTrak™ Flip Knife | Scorched (Well-Worn),,0,Skinport,1266.49575,Buff,,,
★ StatTrak™ Flip Knife | Slaughter (Field-Tested),,0,Skinport,2340.0,Buff,,,
